file;word;frequency
105-gregg-nh.txt;distant;2
105-gregg-nh.txt;points;16
105-gregg-nh.txt;whether;92
105-gregg-nh.txt;happens;37
105-gregg-nh.txt;cable;2
105-gregg-nh.txt;catalogs;3
105-gregg-nh.txt;telephone;6
105-gregg-nh.txt;study;14
105-gregg-nh.txt;proposal;126
105-gregg-nh.txt;simply;78
105-gregg-nh.txt;broaden;1
105-gregg-nh.txt;scope;3
105-gregg-nh.txt;evolve;3
105-gregg-nh.txt;totally;37
105-gregg-nh.txt;inappropriate;39
105-gregg-nh.txt;reason;32
105-gregg-nh.txt;road;27
105-gregg-nh.txt;enumerable;1
105-gregg-nh.txt;already;47
105-gregg-nh.txt;done;78
105-gregg-nh.txt;league;9
105-gregg-nh.txt;cities;5
105-gregg-nh.txt;priorities;7
105-gregg-nh.txt;understand;69
105-gregg-nh.txt;governors;10
105-gregg-nh.txt;association;4
105-gregg-nh.txt;raised;33
105-gregg-nh.txt;studied;5
105-gregg-nh.txt;extensively;1
105-gregg-nh.txt;change;34
105-gregg-nh.txt;tenor;1
105-gregg-nh.txt;separate;5
105-gregg-nh.txt;arena;6
105-gregg-nh.txt;bottom;8
105-gregg-nh.txt;line;20
105-gregg-nh.txt;and;166
105-gregg-nh.txt;disposed;2
105-gregg-nh.txt;areas;69
105-gregg-nh.txt;taxing;5
105-gregg-nh.txt;authority;21
105-gregg-nh.txt;jurisdictions;2
105-gregg-nh.txt;basically;85
105-gregg-nh.txt;become;32
105-gregg-nh.txt;vehicle;14
105-gregg-nh.txt;taxes;104
105-gregg-nh.txt;members;75
105-gregg-nh.txt;body;38
105-gregg-nh.txt;voted;11
105-gregg-nh.txt;bumpers;12
105-gregg-nh.txt;overwhelming;7
105-gregg-nh.txt;purposes;75
105-gregg-nh.txt;explosion;4
105-gregg-nh.txt;suspect;24
105-gregg-nh.txt;protection;67
105-gregg-nh.txt;energized;3
105-gregg-nh.txt;large;42
105-gregg-nh.txt;arizona;19
105-gregg-nh.txt;strongly;23
105-gregg-nh.txt;supported;16
105-gregg-nh.txt;try;65
105-gregg-nh.txt;grossly;3
105-gregg-nh.txt;laws;28
105-gregg-nh.txt;activity;39
105-gregg-nh.txt;stay;13
105-gregg-nh.txt;focused;9
105-gregg-nh.txt;subject;29
105-gregg-nh.txt;hand;6
105-gregg-nh.txt;keep;33
105-gregg-nh.txt;dynamic;7
105-gregg-nh.txt;assessed;7
105-gregg-nh.txt;although;24
105-gregg-nh.txt;couched;1
105-gregg-nh.txt;terms;19
105-gregg-nh.txt;gets;19
105-gregg-nh.txt;addresses;12
105-gregg-nh.txt;event;26
105-gregg-nh.txt;increasing;15
105-gregg-nh.txt;collection;17
105-gregg-nh.txt;capacity;54
105-gregg-nh.txt;oppose;5
105-gregg-nh.txt;misdirected;3
105-gregg-nh.txt;attached;3
105-gregg-nh.txt;interested;9
105-gregg-nh.txt;read;21
105-gregg-nh.txt;position;70
105-gregg-nh.txt;chairman;66
105-gregg-nh.txt;goes;52
105-gregg-nh.txt;essence;9
105-gregg-nh.txt;vehicles;3
105-gregg-nh.txt;never;17
105-gregg-nh.txt;type;45
105-gregg-nh.txt;defeat;3
105-gregg-nh.txt;enjoyed;5
105-gregg-nh.txt;situation;58
105-gregg-nh.txt;marshall;2
105-gregg-nh.txt;determine;15
105-gregg-nh.txt;relative;63
105-gregg-nh.txt;was;11
105-gregg-nh.txt;chief;6
105-gregg-nh.txt;determined;6
105-gregg-nh.txt;ferry;3
105-gregg-nh.txt;crossing;2
105-gregg-nh.txt;river;10
105-gregg-nh.txt;taxed;3
105-gregg-nh.txt;interfere;1
105-gregg-nh.txt;interstate;4
105-gregg-nh.txt;concept;40
105-gregg-nh.txt;carried;7
105-gregg-nh.txt;jurisprudence;5
105-gregg-nh.txt;reserves;1
105-gregg-nh.txt;arbitrarily;8
105-gregg-nh.txt;handicap;1
105-gregg-nh.txt;supermajority;5
105-gregg-nh.txt;exercise;11
105-gregg-nh.txt;proposing;7
105-gregg-nh.txt;continue;41
105-gregg-nh.txt;policies;19
105-gregg-nh.txt;trade;15
105-gregg-nh.txt;artificial;3
105-gregg-nh.txt;barrier;1
105-gregg-nh.txt;jump;5
105-gregg-nh.txt;real;19
105-gregg-nh.txt;usual;3
105-gregg-nh.txt;action;52
105-gregg-nh.txt;object;20
105-gregg-nh.txt;table;47
105-gregg-nh.txt;yeas;31
105-gregg-nh.txt;nays;31
105-gregg-nh.txt;attention;31
105-gregg-nh.txt;distinguished;6
105-gregg-nh.txt;jeffords;9
105-gregg-nh.txt;engage;2
105-gregg-nh.txt;brief;6
105-gregg-nh.txt;discussion;22
105-gregg-nh.txt;consideration;34
105-gregg-nh.txt;higher;21
105-gregg-nh.txt;reauthorization;7
105-gregg-nh.txt;recall;6
105-gregg-nh.txt;managers;10
105-gregg-nh.txt;of;36
105-gregg-nh.txt;regarding;13
105-gregg-nh.txt;greater;17
105-gregg-nh.txt;flexibility;35
105-gregg-nh.txt;student;20
105-gregg-nh.txt;loan;27
105-gregg-nh.txt;annual;18
105-gregg-nh.txt;limits;20
105-gregg-nh.txt;unsubsidized;1
105-gregg-nh.txt;loans;14
105-gregg-nh.txt;maintaining;12
105-gregg-nh.txt;aggregate;1
105-gregg-nh.txt;advantage;7
105-gregg-nh.txt;available;47
105-gregg-nh.txt;lower;19
105-gregg-nh.txt;interest;44
105-gregg-nh.txt;rates;13
105-gregg-nh.txt;unfortunately;48
105-gregg-nh.txt;substantive;20
105-gregg-nh.txt;advance;5
105-gregg-nh.txt;scored;2
105-gregg-nh.txt;congressional;3
105-gregg-nh.txt;cbo;11
105-gregg-nh.txt;mandatory;5
105-gregg-nh.txt;offsets;4
105-gregg-nh.txt;found;26
105-gregg-nh.txt;raising;20
105-gregg-nh.txt;today;181
105-gregg-nh.txt;elicit;1
105-gregg-nh.txt;indication;1
105-gregg-nh.txt;ever;19
105-gregg-nh.txt;find;48
105-gregg-nh.txt;resources;56
105-gregg-nh.txt;necessary;25
105-gregg-nh.txt;cover;25
105-gregg-nh.txt;enjoy;5
105-gregg-nh.txt;pressing;1
105-gregg-nh.txt;enactment;2
105-gregg-nh.txt;appreciate;57
105-gregg-nh.txt;comments;12
105-gregg-nh.txt;madam;27
105-gregg-nh.txt;speak;43
105-gregg-nh.txt;five;10
105-gregg-nh.txt;spoken;7
105-gregg-nh.txt;before;5
105-gregg-nh.txt;raise;32
105-gregg-nh.txt;final;23
105-gregg-nh.txt;weeks;6
105-gregg-nh.txt;session;80
105-gregg-nh.txt;discipline;11
105-gregg-nh.txt;surplus;170
105-gregg-nh.txt;finally;22
105-gregg-nh.txt;american;110
105-gregg-nh.txt;faith;6
105-gregg-nh.txt;proud;10
105-gregg-nh.txt;reached;38
105-gregg-nh.txt;tightened;1
105-gregg-nh.txt;maintained;6
105-gregg-nh.txt;fiscal;59
105-gregg-nh.txt;known;20
105-gregg-nh.txt;caps;16
105-gregg-nh.txt;agreement;97
105-gregg-nh.txt;led;8
105-gregg-nh.txt;glidepath;4
105-gregg-nh.txt;we;62
105-gregg-nh.txt;exceed;10
105-gregg-nh.txt;closing;8
105-gregg-nh.txt;appear;11
105-gregg-nh.txt;saying;57
105-gregg-nh.txt;irrelevant;3
105-gregg-nh.txt;disciplining;2
105-gregg-nh.txt;effects;9
105-gregg-nh.txt;got;16
105-gregg-nh.txt;overboard;1
105-gregg-nh.txt;something;73
105-gregg-nh.txt;called;42
105-gregg-nh.txt;supplemental;24
105-gregg-nh.txt;bunch;4
105-gregg-nh.txt;outside;23
105-gregg-nh.txt;independent;29
105-gregg-nh.txt;top;28
105-gregg-nh.txt;running;20
105-gregg-nh.txt;household;3
105-gregg-nh.txt;grocery;2
105-gregg-nh.txt;bills;20
105-gregg-nh.txt;electric;2
105-gregg-nh.txt;suddenly;10
105-gregg-nh.txt;maybe;63
105-gregg-nh.txt;ll;5
105-gregg-nh.txt;limit;12
105-gregg-nh.txt;originally;10
105-gregg-nh.txt;planned;2
105-gregg-nh.txt;happening;7
105-gregg-nh.txt;projection;1
105-gregg-nh.txt;somewhere;15
105-gregg-nh.txt;vicinity;5
105-gregg-nh.txt;dramatic;21
105-gregg-nh.txt;impact;43
105-gregg-nh.txt;projected;13
105-gregg-nh.txt;literally;12
105-gregg-nh.txt;depending;3
105-gregg-nh.txt;asian;1
105-gregg-nh.txt;slowdown;3
105-gregg-nh.txt;economy;24
105-gregg-nh.txt;slow;8
105-gregg-nh.txt;arriving;3
105-gregg-nh.txt;budgeted;2
105-gregg-nh.txt;for;40
105-gregg-nh.txt;designated;10
105-gregg-nh.txt;because;26
105-gregg-nh.txt;votes;45
105-gregg-nh.txt;hit;7
105-gregg-nh.txt;therefore;42
105-gregg-nh.txt;supporting;18
105-gregg-nh.txt;lifted;1
105-gregg-nh.txt;off;10
105-gregg-nh.txt;emergencies;3
105-gregg-nh.txt;carolina;42
105-gregg-nh.txt;faircloth;12
105-gregg-nh.txt;original;24
105-gregg-nh.txt;folks;28
105-gregg-nh.txt;learning;3
105-gregg-nh.txt;hardly;5
105-gregg-nh.txt;bosnia;9
105-gregg-nh.txt;quite;14
105-gregg-nh.txt;while;3
105-gregg-nh.txt;farm;10
105-gregg-nh.txt;asking;15
105-gregg-nh.txt;wants;15
105-gregg-nh.txt;you;44
105-gregg-nh.txt;asked;28
105-gregg-nh.txt;certain;25
105-gregg-nh.txt;problems;58
105-gregg-nh.txt;function;23
105-gregg-nh.txt;factors;2
105-gregg-nh.txt;case;42
105-gregg-nh.txt;flat;1
105-gregg-nh.txt;predictable;3
105-gregg-nh.txt;anticipating;1
105-gregg-nh.txt;defense;34
105-gregg-nh.txt;unusual;7
105-gregg-nh.txt;tried;13
105-gregg-nh.txt;cut;74
105-gregg-nh.txt;becomes;14
105-gregg-nh.txt;figured;1
105-gregg-nh.txt;horrendous;2
105-gregg-nh.txt;heading;1
105-gregg-nh.txt;military;13
105-gregg-nh.txt;shell;1
105-gregg-nh.txt;deliver;14
105-gregg-nh.txt;clear;26
105-gregg-nh.txt;threat;28
105-gregg-nh.txt;standpoint;22
105-gregg-nh.txt;savage;1
105-gregg-nh.txt;desire;16
105-gregg-nh.txt;context;25
105-gregg-nh.txt;beloved;2
105-gregg-nh.txt;moved;11
105-gregg-nh.txt;adequately;12
105-gregg-nh.txt;defended;3
105-gregg-nh.txt;confront;6
105-gregg-nh.txt;hemorrhaging;1
105-gregg-nh.txt;hearing;75
105-gregg-nh.txt;crocodile;3
105-gregg-nh.txt;tears;4
105-gregg-nh.txt;vice;12
105-gregg-nh.txt;even;97
105-gregg-nh.txt;attack;13
105-gregg-nh.txt;trust;95
105-gregg-nh.txt;mantra;1
105-gregg-nh.txt;operatives;3
105-gregg-nh.txt;democratic;24
105-gregg-nh.txt;james;2
105-gregg-nh.txt;carvilles;1
105-gregg-nh.txt;label;5
105-gregg-nh.txt;goose;1
105-gregg-nh.txt;gander;1
105-gregg-nh.txt;sends;2
105-gregg-nh.txt;request;56
105-gregg-nh.txt;agricultural;2
105-gregg-nh.txt;if;13
105-gregg-nh.txt;send;34
105-gregg-nh.txt;means;45
105-gregg-nh.txt;directly;10
105-gregg-nh.txt;can;40
105-gregg-nh.txt;t;46
105-gregg-nh.txt;ways;36
105-gregg-nh.txt;reduction;17
105-gregg-nh.txt;doesn;1
105-gregg-nh.txt;excess;4
105-gregg-nh.txt;revenue;37
105-gregg-nh.txt;proper;23
105-gregg-nh.txt;thing;26
105-gregg-nh.txt;offset;9
105-gregg-nh.txt;expenditures;7
105-gregg-nh.txt;undertake;11
105-gregg-nh.txt;granted;30
105-gregg-nh.txt;all;29
105-gregg-nh.txt;accept;9
105-gregg-nh.txt;hemorrhage;1
105-gregg-nh.txt;undermining;5
105-gregg-nh.txt;elements;13
105-gregg-nh.txt;gave;9
105-gregg-nh.txt;solvency;17
105-gregg-nh.txt;pause;1
105-gregg-nh.txt;listen;10
105-gregg-nh.txt;ought;11
105-gregg-nh.txt;figure;8
105-gregg-nh.txt;ford;5
105-gregg-nh.txt;addressed;47
105-gregg-nh.txt;sad;2
105-gregg-nh.txt;informing;1
105-gregg-nh.txt;passing;13
105-gregg-nh.txt;connie;11
105-gregg-nh.txt;drakeley;1
105-gregg-nh.txt;died;7
105-gregg-nh.txt;sleep;1
105-gregg-nh.txt;sudden;1
105-gregg-nh.txt;greatly;12
105-gregg-nh.txt;missed;12
105-gregg-nh.txt;contributions;34
105-gregg-nh.txt;friend;9
105-gregg-nh.txt;march;4
105-gregg-nh.txt;editor;4
105-gregg-nh.txt;came;30
105-gregg-nh.txt;aboard;1
105-gregg-nh.txt;mail;5
105-gregg-nh.txt;significant;97
105-gregg-nh.txt;backlog;2
105-gregg-nh.txt;forming;1
105-gregg-nh.txt;short;14
105-gregg-nh.txt;alleviated;1
105-gregg-nh.txt;receive;44
105-gregg-nh.txt;constituents;5
105-gregg-nh.txt;answer;11
105-gregg-nh.txt;lifeblood;1
105-gregg-nh.txt;attitude;5
105-gregg-nh.txt;worked;47
105-gregg-nh.txt;she;3
105-gregg-nh.txt;hardest;1
105-gregg-nh.txt;job;37
105-gregg-nh.txt;with;36
105-gregg-nh.txt;red;9
105-gregg-nh.txt;pen;2
105-gregg-nh.txt;pointed;14
105-gregg-nh.txt;everyone;13
105-gregg-nh.txt;mistakes;3
105-gregg-nh.txt;diligently;1
105-gregg-nh.txt;professionally;2
105-gregg-nh.txt;responsibly;2
105-gregg-nh.txt;hours;22
105-gregg-nh.txt;her;7
105-gregg-nh.txt;writers;1
105-gregg-nh.txt;labored;1
105-gregg-nh.txt;manner;58
105-gregg-nh.txt;sure;68
105-gregg-nh.txt;fault;3
105-gregg-nh.txt;ready;7
105-gregg-nh.txt;advice;6
105-gregg-nh.txt;away;32
105-gregg-nh.txt;letter;10
105-gregg-nh.txt;speech;5
105-gregg-nh.txt;press;10
105-gregg-nh.txt;release;2
105-gregg-nh.txt;though;21
105-gregg-nh.txt;load;3
105-gregg-nh.txt;sometimes;13
105-gregg-nh.txt;overwhelmed;1
105-gregg-nh.txt;rose;1
105-gregg-nh.txt;challenge;2
105-gregg-nh.txt;kept;6
105-gregg-nh.txt;promises;4
105-gregg-nh.txt;editing;1
105-gregg-nh.txt;knowledgeable;2
105-gregg-nh.txt;date;14
105-gregg-nh.txt;watched;1
105-gregg-nh.txt;daily;4
105-gregg-nh.txt;grammar;1
105-gregg-nh.txt;content;3
105-gregg-nh.txt;knew;26
105-gregg-nh.txt;spot;1
105-gregg-nh.txt;mistake;6
105-gregg-nh.txt;mile;2
105-gregg-nh.txt;realized;1
105-gregg-nh.txt;depended;1
105-gregg-nh.txt;whenever;4
105-gregg-nh.txt;vacation;1
105-gregg-nh.txt;thankful;1
105-gregg-nh.txt;demanding;3
105-gregg-nh.txt;stressful;1
105-gregg-nh.txt;english;6
105-gregg-nh.txt;dedicated;7
105-gregg-nh.txt;harry;1
105-gregg-nh.txt;reid;2
105-gregg-nh.txt;archives;1
105-gregg-nh.txt;bechtel;1
105-gregg-nh.txt;researcher;1
105-gregg-nh.txt;magazine;2
105-gregg-nh.txt;extend;8
105-gregg-nh.txt;deepest;1
105-gregg-nh.txt;sympathies;1
105-gregg-nh.txt;daughter;5
105-gregg-nh.txt;brother;2
105-gregg-nh.txt;behalf;27
105-gregg-nh.txt;prayers;1
105-gregg-nh.txt;thoughts;4
105-gregg-nh.txt;indispensable;2
105-gregg-nh.txt;energy;27
105-gregg-nh.txt;vitality;2
105-gregg-nh.txt;weekly;1
105-gregg-nh.txt;personally;6
105-gregg-nh.txt;lost;8
105-gregg-nh.txt;coworker;1
105-gregg-nh.txt;businesses;13
105-gregg-nh.txt;generation;44
105-gregg-nh.txt;less;63
105-gregg-nh.txt;argus;7
105-gregg-nh.txt;champion;7
105-gregg-nh.txt;seems;13
105-gregg-nh.txt;energizer;2
105-gregg-nh.txt;bunny;1
105-gregg-nh.txt;newspaper;3
105-gregg-nh.txt;longevity;1
105-gregg-nh.txt;due;13
105-gregg-nh.txt;primarily;6
105-gregg-nh.txt;served;6
105-gregg-nh.txt;news;14
105-gregg-nh.txt;loyal;2
105-gregg-nh.txt;following;43
105-gregg-nh.txt;hometown;4
105-gregg-nh.txt;newport;2
105-gregg-nh.txt;paper;8
105-gregg-nh.txt;numerous;6
105-gregg-nh.txt;owners;4
105-gregg-nh.txt;editors;1
105-gregg-nh.txt;reporters;1
105-gregg-nh.txt;published;2
105-gregg-nh.txt;high;44
105-gregg-nh.txt;quality;26
105-gregg-nh.txt;reflects;13
105-gregg-nh.txt;traditions;1
105-gregg-nh.txt;heritage;4
105-gregg-nh.txt;changed;8
105-gregg-nh.txt;switching;1
105-gregg-nh.txt;color;9
105-gregg-nh.txt;formats;1
105-gregg-nh.txt;expanding;7
105-gregg-nh.txt;bring;44
105-gregg-nh.txt;product;110
105-gregg-nh.txt;granite;2
105-gregg-nh.txt;staters;1
105-gregg-nh.txt;chronicler;1
105-gregg-nh.txt;printing;1
105-gregg-nh.txt;stories;3
105-gregg-nh.txt;recognizes;9
105-gregg-nh.txt;role;41
105-gregg-nh.txt;offers;3
105-gregg-nh.txt;readers;2
105-gregg-nh.txt;variety;56
105-gregg-nh.txt;historical;6
105-gregg-nh.txt;information;31
105-gregg-nh.txt;feature;2
105-gregg-nh.txt;column;2
105-gregg-nh.txt;seeing;13
105-gregg-nh.txt;pictures;2
105-gregg-nh.txt;neighbors;5
105-gregg-nh.txt;volunteering;1
105-gregg-nh.txt;worthwhile;3
105-gregg-nh.txt;cause;12
105-gregg-nh.txt;participating;9
105-gregg-nh.txt;boys;5
105-gregg-nh.txt;girls;5
105-gregg-nh.txt;scouts;1
105-gregg-nh.txt;little;55
105-gregg-nh.txt;baseball;2
105-gregg-nh.txt;value;24
105-gregg-nh.txt;announcements;1
105-gregg-nh.txt;milestones;1
105-gregg-nh.txt;weddings;1
105-gregg-nh.txt;births;1
105-gregg-nh.txt;deaths;1
105-gregg-nh.txt;promotions;1
105-gregg-nh.txt;others;15
105-gregg-nh.txt;helps;2
105-gregg-nh.txt;voters;1
105-gregg-nh.txt;informed;3
105-gregg-nh.txt;ballot;1
105-gregg-nh.txt;booth;1
105-gregg-nh.txt;elected;4
105-gregg-nh.txt;officials;8
105-gregg-nh.txt;affect;11
105-gregg-nh.txt;everyday;2
105-gregg-nh.txt;focusing;3
105-gregg-nh.txt;celebrate;2
105-gregg-nh.txt;warm;1
105-gregg-nh.txt;congratulations;1
105-gregg-nh.txt;success;9
105-gregg-nh.txt;wishes;7
105-gregg-nh.txt;thinking;6
105-gregg-nh.txt;addressing;29
105-gregg-nh.txt;end;62
105-gregg-nh.txt;traditionally;4
105-gregg-nh.txt;however;33
105-gregg-nh.txt;balance;40
105-gregg-nh.txt;number;131
105-gregg-nh.txt;quickly;17
105-gregg-nh.txt;frittered;1
105-gregg-nh.txt;looking;27
105-gregg-nh.txt;budgeting;3
105-gregg-nh.txt;meaning;2
105-gregg-nh.txt;intended;17
105-gregg-nh.txt;represents;21
105-gregg-nh.txt;opinion;23
105-gregg-nh.txt;raises;6
105-gregg-nh.txt;threatens;4
105-gregg-nh.txt;added;19
105-gregg-nh.txt;deficit;12
105-gregg-nh.txt;reduced;13
105-gregg-nh.txt;talked;9
105-gregg-nh.txt;average;18
105-gregg-nh.txt;talking;45
105-gregg-nh.txt;anything;24
105-gregg-nh.txt;range;7
105-gregg-nh.txt;significantly;19
105-gregg-nh.txt;reduce;25
105-gregg-nh.txt;unless;16
105-gregg-nh.txt;anticipated;2
105-gregg-nh.txt;immediate;7
105-gregg-nh.txt;promptly;2
105-gregg-nh.txt;giant;6
105-gregg-nh.txt;loophole;2
105-gregg-nh.txt;generated;16
105-gregg-nh.txt;risk;21
105-gregg-nh.txt;instances;49
105-gregg-nh.txt;secondly;2
105-gregg-nh.txt;ourselves;7
105-gregg-nh.txt;borrowing;4
105-gregg-nh.txt;debt;21
105-gregg-nh.txt;bad;12
105-gregg-nh.txt;enough;36
105-gregg-nh.txt;anywhere;4
105-gregg-nh.txt;near;15
105-gregg-nh.txt;expenses;6
105-gregg-nh.txt;public;75
105-gregg-nh.txt;leads;7
105-gregg-nh.txt;generates;3
105-gregg-nh.txt;hopefully;21
105-gregg-nh.txt;offsetting;1
105-gregg-nh.txt;anticipate;7
105-gregg-nh.txt;farming;3
105-gregg-nh.txt;severe;10
105-gregg-nh.txt;disaster;7
105-gregg-nh.txt;commonplace;4
105-gregg-nh.txt;responded;1
105-gregg-nh.txt;reserve;21
105-gregg-nh.txt;account;59
105-gregg-nh.txt;blowing;2
105-gregg-nh.txt;embassies;3
105-gregg-nh.txt;africa;1
105-gregg-nh.txt;happen;43
105-gregg-nh.txt;jurisdiction;9
105-gregg-nh.txt;appropriating;6
105-gregg-nh.txt;authorities;1
105-gregg-nh.txt;willing;31
105-gregg-nh.txt;portion;14
105-gregg-nh.txt;anyway;9
105-gregg-nh.txt;throwing;2
105-gregg-nh.txt;caution;2
105-gregg-nh.txt;outyear;1
105-gregg-nh.txt;alluded;5
105-gregg-nh.txt;designation;3
105-gregg-nh.txt;allows;24
105-gregg-nh.txt;necessarily;5
105-gregg-nh.txt;fiscally;4
105-gregg-nh.txt;sound;10
105-gregg-nh.txt;reach;24
105-gregg-nh.txt;lifetime;5
105-gregg-nh.txt;balanced;46
105-gregg-nh.txt;history;29
105-gregg-nh.txt;surpluses;13
105-gregg-nh.txt;longer;40
105-gregg-nh.txt;existence;1
105-gregg-nh.txt;intend;13
105-gregg-nh.txt;offer;31
105-gregg-nh.txt;reasonable;25
105-gregg-nh.txt;glide;1
105-gregg-nh.txt;attain;1
105-gregg-nh.txt;third;24
105-gregg-nh.txt;obvious;9
105-gregg-nh.txt;big;28
105-gregg-nh.txt;demand;8
105-gregg-nh.txt;whose;15
105-gregg-nh.txt;taxpayers;69
105-gregg-nh.txt;lots;2
105-gregg-nh.txt;different;53
105-gregg-nh.txt;discussions;4
105-gregg-nh.txt;revenues;21
105-gregg-nh.txt;corporate;8
105-gregg-nh.txt;fees;21
105-gregg-nh.txt;charge;7
105-gregg-nh.txt;society;28
105-gregg-nh.txt;logical;8
105-gregg-nh.txt;generating;8
105-gregg-nh.txt;regressive;5
105-gregg-nh.txt;fica;7
105-gregg-nh.txt;earned;7
105-gregg-nh.txt;rate;85
105-gregg-nh.txt;stretch;2
105-gregg-nh.txt;imagination;1
105-gregg-nh.txt;deductions;6
105-gregg-nh.txt;exemptions;2
105-gregg-nh.txt;fairest;1
105-gregg-nh.txt;cutting;17
105-gregg-nh.txt;cuts;5
105-gregg-nh.txt;returning;3
105-gregg-nh.txt;system;359
105-gregg-nh.txt;solvent;16
105-gregg-nh.txt;outyears;6
105-gregg-nh.txt;forth;13
105-gregg-nh.txt;machinations;1
105-gregg-nh.txt;moynihan;2
105-gregg-nh.txt;grams;6
105-gregg-nh.txt;domenici;4
105-gregg-nh.txt;kerrey;2
105-gregg-nh.txt;owned;13
105-gregg-nh.txt;pays;11
105-gregg-nh.txt;retire;8
105-gregg-nh.txt;consider;43
105-gregg-nh.txt;option;25
105-gregg-nh.txt;appropriately;10
105-gregg-nh.txt;getting;52
105-gregg-nh.txt;concerned;26
105-gregg-nh.txt;are;23
105-gregg-nh.txt;water;12
105-gregg-nh.txt;careful;2
105-gregg-nh.txt;extended;4
105-gregg-nh.txt;throughout;19
105-gregg-nh.txt;flows;6
105-gregg-nh.txt;direct;24
105-gregg-nh.txt;manager;4
105-gregg-nh.txt;alaska;13
105-gregg-nh.txt;note;22
105-gregg-nh.txt;existing;12
105-gregg-nh.txt;retraining;2
105-gregg-nh.txt;reinvestment;1
105-gregg-nh.txt;manufacturing;4
105-gregg-nh.txt;initiative;38
105-gregg-nh.txt;conducted;4
105-gregg-nh.txt;academic;2
105-gregg-nh.txt;consortia;2
105-gregg-nh.txt;understanding;31
105-gregg-nh.txt;referred;4
105-gregg-nh.txt;network;3
105-gregg-nh.txt;science;17
105-gregg-nh.txt;technology;34
105-gregg-nh.txt;communication;8
105-gregg-nh.txt;organization;7
105-gregg-nh.txt;wide;8
105-gregg-nh.txt;small;60
105-gregg-nh.txt;colleges;6
105-gregg-nh.txt;research;29
105-gregg-nh.txt;training;11
105-gregg-nh.txt;opportunities;9
105-gregg-nh.txt;undergraduate;1
105-gregg-nh.txt;k;5
105-gregg-nh.txt;minute;8
105-gregg-nh.txt;delaware;16
105-gregg-nh.txt;nevada;4
105-gregg-nh.txt;excellent;26
105-gregg-nh.txt;judges;9
105-gregg-nh.txt;reimbursement;14
105-gregg-nh.txt;schedules;1
105-gregg-nh.txt;capital;33
105-gregg-nh.txt;crimes;12
105-gregg-nh.txt;extraordinary;42
105-gregg-nh.txt;counsel;8
105-gregg-nh.txt;over;22
105-gregg-nh.txt;pockets;4
105-gregg-nh.txt;skews;2
105-gregg-nh.txt;pouring;1
105-gregg-nh.txt;crime;16
105-gregg-nh.txt;target;8
105-gregg-nh.txt;remainder;9
105-gregg-nh.txt;waiting;9
105-gregg-nh.txt;senators;53
105-gregg-nh.txt;down;10
105-gregg-nh.txt;advise;5
105-gregg-nh.txt;progress;15
105-gregg-nh.txt;ordered;5
105-gregg-nh.txt;amendments;77
105-gregg-nh.txt;still;52
105-gregg-nh.txt;pending;31
105-gregg-nh.txt;soon;8
105-gregg-nh.txt;night;15
105-gregg-nh.txt;alan;6
105-gregg-nh.txt;shepard;6
105-gregg-nh.txt;postwar;6
105-gregg-nh.txt;baby;19
105-gregg-nh.txt;boom;18
105-gregg-nh.txt;went;26
105-gregg-nh.txt;sputnik;2
105-gregg-nh.txt;early;21
105-gregg-nh.txt;space;15
105-gregg-nh.txt;born;5
105-gregg-nh.txt;derry;3
105-gregg-nh.txt;town;6
105-gregg-nh.txt;name;17
105-gregg-nh.txt;embodying;1
105-gregg-nh.txt;rural;14
105-gregg-nh.txt;gotten;17
105-gregg-nh.txt;city;12
105-gregg-nh.txt;grew;3
105-gregg-nh.txt;exceptional;9
105-gregg-nh.txt;test;7
105-gregg-nh.txt;pilot;2
105-gregg-nh.txt;transitioned;1
105-gregg-nh.txt;astronaut;1
105-gregg-nh.txt;glenn;1
105-gregg-nh.txt;vividly;1
105-gregg-nh.txt;met;11
105-gregg-nh.txt;evening;11
105-gregg-nh.txt;watch;3
105-gregg-nh.txt;sky;1
105-gregg-nh.txt;threw;1
105-gregg-nh.txt;scare;4
105-gregg-nh.txt;ii;5
105-gregg-nh.txt;korean;1
105-gregg-nh.txt;viewed;6
105-gregg-nh.txt;strength;7
105-gregg-nh.txt;scientific;11
105-gregg-nh.txt;unparalleled;1
105-gregg-nh.txt;soviet;2
105-gregg-nh.txt;present;54
105-gregg-nh.txt;proportions;10
105-gregg-nh.txt;cannot;42
105-gregg-nh.txt;appreciated;2
105-gregg-nh.txt;launched;3
105-gregg-nh.txt;satellite;3
105-gregg-nh.txt;far;26
105-gregg-nh.txt;ahead;5
105-gregg-nh.txt;were;6
105-gregg-nh.txt;behind;10
105-gregg-nh.txt;overtake;1
105-gregg-nh.txt;america;32
105-gregg-nh.txt;preeminent;1
105-gregg-nh.txt;explorer;2
105-gregg-nh.txt;eisenhower;2
105-gregg-nh.txt;followed;13
105-gregg-nh.txt;aggressively;27
105-gregg-nh.txt;kennedy;5
105-gregg-nh.txt;johnson;4
105-gregg-nh.txt;nixon;2
105-gregg-nh.txt;personification;1
105-gregg-nh.txt;overcoming;1
105-gregg-nh.txt;physical;10
105-gregg-nh.txt;restrictions;2
105-gregg-nh.txt;he;8
105-gregg-nh.txt;inner;2
105-gregg-nh.txt;ear;1
105-gregg-nh.txt;landed;1
105-gregg-nh.txt;moon;3
105-gregg-nh.txt;forget;2
105-gregg-nh.txt;hitting;1
105-gregg-nh.txt;golf;4
